sample_index,last_5_mult_1,last_5_mult_2,last_5_mult_3,last_5_mult_4,last_5_mult_5,last_10_mult_1,last_10_mult_2,last_10_mult_3,last_10_mult_4,last_10_mult_5,last_10_mult_6,last_10_mult_7,last_10_mult_8,last_10_mult_9,last_10_mult_10,last_20_mult_1,last_20_mult_2,last_20_mult_3,last_20_mult_4,last_20_mult_5,last_20_mult_6,last_20_mult_7,last_20_mult_8,last_20_mult_9,last_20_mult_10,last_20_mult_11,last_20_mult_12,last_20_mult_13,last_20_mult_14,last_20_mult_15,last_20_mult_16,last_20_mult_17,last_20_mult_18,last_20_mult_19,last_20_mult_20,moving_average_5,moving_average_10,moving_average_20,standard_deviation_5,standard_deviation_10,standard_deviation_20,variance_20,max_20,min_20,median_20,volatility,range_20,skewness,kurtosis,entropy,very_low_count_10,low_count_10,medium_count_10,high_count_10,very_high_count_10,freq_very_low,freq_low,freq_medium,freq_high,freq_very_high,streak_low,streak_high,time_since_high,time_since_very_high,streak_medium,streak_very_low,momentum_5,momentum_10,ema_5,ema_10,slope_5,slope_10,label,category
3694,0.285271,0.09376,0.06994,0.377937,0.04318,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.044953,0.06994,0.056972,0.04318,0.210802,0.389437,0.264458,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.02712,0.03971,0.043135,0.087516,0.271012,0.324747,0.105461,0.2643,0.0112,0.0161,0.301145,0.2531,1.0,0.532849,0.886211,0.4,0.2,0.2,0.1,0.1,0.45,0.15,0.2,0.1,0.1,0.05,0.0,0.05,0.3,0.0,0.05,-0.371276,-0.079402,0.027647,0.032472,-0.0168,-0.034582,0,VERY_LOW
3695,0.09376,0.06994,0.377937,0.04318,0.053605,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.06994,0.056972,0.04318,0.210802,0.389437,0.264458,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.02224,0.03956,0.04316,0.087069,0.271373,0.324688,0.105422,0.2643,0.0112,0.0161,0.300916,0.2531,1.0,0.533039,0.886211,0.4,0.2,0.2,0.1,0.1,0.45,0.15,0.2,0.1,0.1,0.1,0.0,0.1,0.35,0.0,0.1,-0.484708,-0.083411,0.019827,0.029877,-0.0136,-0.097818,0,VERY_LOW
3696,0.06994,0.377937,0.04318,0.053605,0.034093,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.056972,0.04318,0.210802,0.389437,0.264458,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.0215,0.03857,0.043055,0.088819,0.273409,0.324933,0.105582,0.2643,0.0112,0.0161,0.301878,0.2531,1.0,0.532259,0.886211,0.5,0.2,0.1,0.1,0.1,0.45,0.15,0.2,0.1,0.1,0.15,0.0,0.15,0.4,0.0,0.15,-0.500639,-0.104169,0.016907,0.025241,-0.0968,-0.152158,2,MEDIUM
3697,0.377937,0.04318,0.053605,0.034093,0.194583,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.04318,0.210802,0.389437,0.264458,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.02364,0.03985,0.04363,0.086734,0.270928,0.323844,0.104875,0.2643,0.0112,0.01765,0.2969,0.2531,1.0,0.534096,0.906015,0.4,0.2,0.2,0.1,0.1,0.4,0.15,0.25,0.1,0.1,0.0,0.0,0.2,0.45,0.05,0.0,-0.458171,-0.086638,0.025127,0.05003,-0.131,-0.203333,0,VERY_LOW
3698,0.04318,0.053605,0.034093,0.194583,0.034093,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.210802,0.389437,0.264458,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.01458,0.02131,0.043605,0.024883,0.070502,0.323905,0.104914,0.2643,0.0112,0.01765,0.297126,0.2531,1.0,0.533884,0.906015,0.5,0.2,0.2,0.1,0.0,0.4,0.15,0.25,0.1,0.1,0.05,0.0,0.25,0.5,0.0,0.05,-0.665635,-0.511295,0.014752,0.018823,0.0214,-0.024376,0,VERY_LOW
3699,0.053605,0.034093,0.194583,0.034093,0.051902,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.389437,0.264458,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.01468,0.0209,0.04292,0.024663,0.07142,0.325156,0.105726,0.2643,0.0112,0.0161,0.303034,0.2531,1.0,0.532161,0.886211,0.6,0.1,0.2,0.1,0.0,0.45,0.15,0.2,0.1,0.1,0.1,0.0,0.3,0.55,0.0,0.1,-0.657968,-0.513048,0.014147,0.020452,-0.0004,-0.039782,4,VERY_HIGH
3700,0.034093,0.194583,0.034093,0.051902,0.86692,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.264458,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.12048,0.07136,0.067005,1.0,0.786844,0.634001,0.401957,0.5418,0.0112,0.0161,0.37848,0.5306,1.0,0.719856,0.869955,0.6,0.1,0.1,0.1,0.1,0.45,0.15,0.2,0.05,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.798075,0.064995,0.189886,0.112312,1.0,0.550206,4,VERY_HIGH
3701,0.194583,0.034093,0.051902,0.86692,0.790576,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.133586,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.19438,0.10794,0.084375,1.0,0.904347,0.718633,0.516434,0.5418,0.0112,0.0161,0.340685,0.5306,0.815831,0.322057,0.869955,0.6,0.0,0.1,0.1,0.2,0.45,0.15,0.15,0.05,0.2,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.279289,0.255343,0.160986,1.0,0.8136,3,HIGH
3702,0.034093,0.051902,0.86692,0.790576,0.495169,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.024609,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.20904,0.11634,0.08834,1.0,0.891169,0.714732,0.510842,0.5418,0.0112,0.0161,0.323628,0.5306,0.798737,0.312333,0.886211,0.5,0.0,0.1,0.2,0.2,0.45,0.1,0.15,0.1,0.2,0.0,0.15,0.0,0.05,0.0,0.0,1.0,0.316957,0.201143,0.155305,1.0,0.677018,0,VERY_LOW
3703,0.051902,0.86692,0.790576,0.495169,0.010595,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.711049,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.2088,0.11169,0.088305,1.0,0.901578,0.714827,0.510977,0.5418,0.0105,0.0161,0.323799,0.5313,0.798622,0.312224,0.886211,0.6,0.0,0.1,0.1,0.2,0.45,0.1,0.15,0.1,0.2,0.05,0.0,0.05,0.1,0.0,0.05,1.0,0.264821,0.137727,0.122954,-0.8968,0.482436,3,HIGH
3704,0.86692,0.790576,0.495169,0.010595,0.383206,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.077668,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.21794,0.11631,0.07801,1.0,0.891439,0.686096,0.470728,0.5418,0.0105,0.0161,0.351799,0.5313,0.949795,0.477609,0.896767,0.5,0.0,0.1,0.2,0.2,0.45,0.1,0.15,0.15,0.15,0.0,0.05,0.0,0.15,0.0,0.0,1.0,0.490963,0.18096,0.111298,-1.0,0.291648,0,VERY_LOW
3705,0.790576,0.495169,0.010595,0.383206,0.012653,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.167227,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.1117,0.11609,0.077825,0.693278,0.892083,0.686537,0.471333,0.5418,0.0105,0.0161,0.352862,0.5313,0.949181,0.476982,0.896767,0.5,0.0,0.1,0.2,0.2,0.45,0.1,0.15,0.15,0.15,0.05,0.0,0.05,0.2,0.0,0.05,0.435271,0.49168,0.103025,0.092841,-1.0,0.038315,1,LOW
3706,0.495169,0.010595,0.383206,0.012653,0.107422,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.034093,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.03874,0.11656,0.077565,0.172671,0.890735,0.687093,0.472096,0.5418,0.0105,0.0159,0.354331,0.5313,0.948688,0.476371,0.896767,0.4,0.1,0.1,0.2,0.2,0.45,0.15,0.1,0.15,0.15,0.1,0.0,0.1,0.25,0.0,0.0,-0.500548,0.50274,0.03683,0.080663,-0.3254,-0.209624,1,LOW
3707,0.010595,0.383206,0.012653,0.107422,0.117764,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.647343,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.02262,0.11583,0.07784,0.090544,0.892687,0.686459,0.471227,0.5418,0.0105,0.0166,0.352754,0.5313,0.949468,0.477208,0.924421,0.4,0.2,0.0,0.2,0.2,0.4,0.2,0.1,0.15,0.15,0.15,0.0,0.15,0.3,0.0,0.0,-0.709404,0.488052,0.01879,0.067404,-0.0572,-0.440764,1,LOW
3708,0.383206,0.012653,0.107422,0.117764,0.106094,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.112655,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.02378,0.11629,0.0688,0.087349,0.891371,0.675381,0.456139,0.5418,0.0105,0.01635,0.392663,0.5313,1.0,0.596754,0.906015,0.3,0.3,0.0,0.2,0.2,0.4,0.25,0.1,0.15,0.1,0.2,0.0,0.2,0.35,0.0,0.0,-0.65436,0.690262,0.024268,0.058247,-0.1552,-0.688182,0,VERY_LOW
3709,0.012653,0.107422,0.117764,0.106094,0.050185,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.285271,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.01462,0.11628,0.06859,0.012823,0.8914,0.6758,0.456706,0.5418,0.0105,0.01585,0.39411,0.5313,1.0,0.596256,0.886211,0.3,0.3,0.0,0.2,0.2,0.45,0.2,0.1,0.15,0.1,0.25,0.0,0.25,0.4,0.0,0.05,-0.786849,0.695291,0.014084,0.121075,0.0078,-0.939418,3,HIGH
3710,0.107422,0.117764,0.106094,0.050185,0.404105,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.09376,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.02536,0.06853,0.069945,0.097675,0.540073,0.674871,0.455451,0.5418,0.0105,0.01585,0.385944,0.5313,1.0,0.590285,0.859399,0.3,0.3,0.0,0.3,0.1,0.45,0.2,0.05,0.2,0.1,0.0,0.05,0.0,0.45,0.0,0.0,-0.637429,-0.02023,0.031586,0.089162,0.1824,-0.428764,3,HIGH
3711,0.117764,0.106094,0.050185,0.404105,0.358002,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.06994,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.03248,0.03561,0.071775,0.106865,0.144439,0.672347,0.452051,0.5418,0.0105,0.01635,0.374697,0.5313,1.0,0.588825,0.851549,0.3,0.3,0.0,0.4,0.0,0.45,0.15,0.05,0.25,0.1,0.0,0.1,0.0,0.5,0.0,0.0,-0.547475,-0.503866,0.038496,0.044308,0.2352,-0.029903,4,VERY_HIGH
3712,0.106094,0.050185,0.404105,0.358002,0.740219,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.377937,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.0895,0.05606,0.0862,0.541281,0.422549,0.713495,0.509075,0.5418,0.0105,0.0168,0.331088,0.5313,0.843275,0.34117,0.889759,0.3,0.3,0.0,0.3,0.1,0.4,0.15,0.05,0.25,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.038283,-0.349652,0.126312,0.07948,1.0,0.343952,0,VERY_LOW
3713,0.050185,0.404105,0.358002,0.740219,0.079181,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.04318,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.08912,0.05645,0.08407,0.542577,0.421537,0.717175,0.51434,0.5418,0.0105,0.01635,0.341227,0.5313,0.845449,0.341165,0.869955,0.3,0.3,0.0,0.3,0.1,0.45,0.15,0.05,0.2,0.15,0.05,0.0,0.05,0.05,0.0,0.05,0.060069,-0.328536,0.088521,0.074086,0.4832,0.237758,2,MEDIUM
3714,0.404105,0.358002,0.740219,0.079181,0.173176,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.053605,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.09104,0.05283,0.08457,0.536109,0.424604,0.716004,0.512662,0.5418,0.0105,0.0168,0.338656,0.5313,0.846412,0.342187,0.924421,0.3,0.3,0.1,0.2,0.1,0.4,0.15,0.1,0.2,0.15,0.0,0.0,0.1,0.1,0.05,0.0,0.076505,-0.37531,0.073222,0.058227,-0.2436,0.202994,3,HIGH
3715,0.358002,0.740219,0.079181,0.173176,0.383206,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.034093,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.08986,0.05761,0.08685,0.537708,0.418732,0.712004,0.506949,0.5418,0.0105,0.0197,0.327923,0.5313,0.844405,0.342399,0.940332,0.2,0.3,0.1,0.3,0.1,0.35,0.15,0.1,0.25,0.15,0.0,0.05,0.0,0.15,0.0,0.0,0.034657,-0.336672,0.066662,0.059038,-0.5346,0.152764,0,VERY_LOW
3716,0.740219,0.079181,0.173176,0.383206,0.083659,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.194583,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.0824,0.05744,0.087,0.555713,0.419158,0.711615,0.506396,0.5418,0.0105,0.0197,0.327179,0.5313,0.844886,0.34283,0.940332,0.3,0.2,0.1,0.3,0.1,0.35,0.15,0.1,0.25,0.15,0.05,0.0,0.05,0.2,0.0,0.05,-0.052874,-0.33977,0.082302,0.051084,-1.0,0.051006,0,VERY_LOW
3717,0.079181,0.173176,0.383206,0.083659,0.080684,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.034093,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.02484,0.05717,0.0865,0.085205,0.419825,0.712796,0.508077,0.5418,0.0105,0.0168,0.329616,0.5313,0.843877,0.341762,0.889759,0.4,0.1,0.1,0.3,0.1,0.4,0.15,0.05,0.25,0.15,0.1,0.0,0.1,0.25,0.0,0.1,-0.712832,-0.339075,0.021789,0.044311,-0.0146,-0.049491,0,VERY_LOW
3718,0.173176,0.383206,0.083659,0.080684,0.053605,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.051902,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.02452,0.05682,0.086555,0.086239,0.420709,0.712652,0.507873,0.5418,0.0105,0.0168,0.329341,0.5313,0.844057,0.341922,0.889759,0.5,0.0,0.1,0.3,0.1,0.4,0.15,0.05,0.25,0.15,0.15,0.0,0.15,0.3,0.0,0.15,-0.716712,-0.343539,0.01982,0.038085,-0.1254,-0.152388,1,LOW
3719,0.383206,0.083659,0.080684,0.053605,0.095166,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.86692,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.02318,0.05711,0.086695,0.08816,0.419969,0.712296,0.507366,0.5418,0.0105,0.0168,0.328645,0.5313,0.844472,0.342303,0.91352,0.4,0.1,0.1,0.3,0.1,0.35,0.2,0.05,0.25,0.15,0.2,0.0,0.2,0.35,0.0,0.0,-0.732626,-0.341254,0.023147,0.040928,-0.1754,-0.256424,0,VERY_LOW
3720,0.083659,0.080684,0.053605,0.095166,0.022661,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.790576,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.01372,0.05179,0.06016,0.007889,0.42524,0.487858,0.238005,0.3812,0.0105,0.01635,0.324374,0.3707,0.967126,0.47897,0.879203,0.5,0.1,0.1,0.2,0.1,0.4,0.2,0.05,0.25,0.1,0.25,0.0,0.25,0.4,0.0,0.05,-0.771941,-0.139129,0.013377,0.033852,-0.0124,-0.29703,2,MEDIUM
3721,0.080684,0.053605,0.095166,0.022661,0.224353,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.495169,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.0164,0.0494,0.042505,0.030196,0.426719,0.320413,0.102664,0.3023,0.0105,0.01635,0.30153,0.2918,1.0,1.0,0.879203,0.5,0.1,0.2,0.1,0.1,0.4,0.2,0.1,0.25,0.05,0.0,0.0,0.3,0.45,0.05,0.0,-0.614163,0.162216,0.018258,0.066454,0.051,-0.322594,2,MEDIUM
3722,0.053605,0.095166,0.022661,0.224353,0.239283,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.010595,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.01952,0.02218,0.03912,0.03986,0.067832,0.314243,0.098748,0.3023,0.0105,0.01635,0.321311,0.2918,1.0,1.0,0.897609,0.5,0.1,0.3,0.1,0.0,0.4,0.2,0.15,0.2,0.05,0.0,0.0,0.35,0.5,0.1,0.0,-0.501022,-0.433027,0.021981,0.021141,0.0944,-0.006448,0,VERY_LOW
3723,0.095166,0.022661,0.224353,0.239283,0.022661,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.383206,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.01918,0.02185,0.03915,0.041408,0.06895,0.314175,0.098706,0.3023,0.0106,0.01635,0.320996,0.2917,1.0,1.0,0.897609,0.5,0.1,0.3,0.1,0.0,0.4,0.2,0.15,0.2,0.05,0.05,0.0,0.4,0.55,0.0,0.05,-0.510089,-0.44189,0.01871,0.020364,0.0204,-0.028909,2,MEDIUM
3724,0.022661,0.224353,0.239283,0.022661,0.2651,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.012653,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.02286,0.02302,0.037925,0.048906,0.071292,0.313432,0.09824,0.3023,0.0106,0.01635,0.330581,0.2917,1.0,1.0,0.897609,0.5,0.1,0.3,0.1,0.0,0.4,0.2,0.2,0.15,0.05,0.0,0.0,0.45,0.6,0.05,0.0,-0.397231,-0.393013,0.023194,0.027692,0.0572,-0.015297,2,MEDIUM
3725,0.224353,0.239283,0.022661,0.2651,0.283513,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.107422,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.02802,0.02087,0.03924,0.044947,0.048159,0.311872,0.097264,0.3023,0.0111,0.0168,0.317913,0.2912,1.0,1.0,0.91352,0.5,0.1,0.4,0.0,0.0,0.35,0.2,0.25,0.15,0.05,0.0,0.0,0.5,0.65,0.1,0.0,-0.285933,-0.468145,0.030001,0.023491,0.0428,0.047018,1,LOW
3726,0.239283,0.022661,0.2651,0.283513,0.09795,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.117764,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.02554,0.02097,0.039205,0.051238,0.047861,0.311937,0.097305,0.3023,0.0111,0.01675,0.318263,0.2912,1.0,1.0,0.91352,0.4,0.2,0.4,0.0,0.0,0.35,0.2,0.25,0.15,0.05,0.05,0.0,0.55,0.7,0.0,0.0,-0.348552,-0.465119,0.025498,0.022048,-0.006,0.033152,0,VERY_LOW
3727,0.022661,0.2651,0.283513,0.09795,0.063552,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.106094,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.0222,0.02086,0.039015,0.054584,0.04826,0.3123,0.097531,0.3023,0.0111,0.016,0.320184,0.2912,1.0,1.0,0.889759,0.4,0.2,0.4,0.0,0.0,0.4,0.15,0.25,0.15,0.05,0.1,0.0,0.6,0.75,0.0,0.05,-0.430988,-0.465334,0.018963,0.020247,-0.0272,0.016267,2,MEDIUM
3728,0.2651,0.283513,0.09795,0.063552,0.323691,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.323691,0.050185,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.323691,0.02886,0.02402,0.04042,0.060981,0.057466,0.311244,0.096873,0.3023,0.0111,0.01895,0.30801,0.2912,1.0,1.0,0.865098,0.3,0.2,0.5,0.0,0.0,0.4,0.1,0.3,0.15,0.05,0.0,0.0,0.65,0.8,0.05,0.0,-0.285997,-0.40574,0.030444,0.025001,-0.005,0.0312,3,HIGH
3729,0.283513,0.09795,0.063552,0.323691,0.478564,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.323691,0.478564,0.404105,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.323691,0.478564,0.0402,0.03153,0.04432,0.139413,0.113106,0.314122,0.098673,0.3023,0.0111,0.02515,0.283504,0.2912,1.0,1.0,0.888858,0.3,0.1,0.5,0.1,0.0,0.35,0.1,0.3,0.2,0.05,0.0,0.05,0.0,0.85,0.0,0.0,-0.09296,-0.288583,0.050891,0.036337,0.2722,0.092473,2,MEDIUM
3730,0.09795,0.063552,0.323691,0.478564,0.27079,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.323691,0.478564,0.27079,0.358002,0.740219,0.079181,0.173176,0.383206,0.083659,0.080684,0.053605,0.095166,0.022661,0.224353,0.239283,0.022661,0.2651,0.283513,0.09795,0.063552,0.323691,0.478564,0.27079,0.03978,0.0339,0.042845,0.139724,0.10787,0.313421,0.098233,0.3023,0.0111,0.02515,0.292609,0.2912,1.0,1.0,0.869551,0.2,0.1,0.6,0.1,0.0,0.35,0.1,0.35,0.15,0.05,0.0,0.0,0.05,0.9,0.05,0.0,-0.071537,-0.208776,0.042736,0.038343,0.2308,0.0688,0,VERY_LOW
